~,CAT,RY,FRSX,KO,GE,AMT,MMM,TWTR,NNDM,EBAY,PYPL,CMRX,MO,BAC,AGLE,WBA,PG,TWST,TMO,RTX,HD,FB,GS,MS,FNKO,UNH,RUT,NVCN,PFE,JNJ,CSCO,NMRK,AAPL,FARM,MA,SCOR,SCON,FordMotor,BMY,HDB,NMRD,DVAX,TMUS,GOOG,SDC,BBI,FDX,V,NVCR,FRTA,UPS,UHT,NEE,INTC,FNLC,MCD,FEYE,AXP,PM,IBM,DEO,NFLX,MSFT,N225,TSLA,RIO,FARO,SLAB,KLXE,JPM,TD,MCFT,SNP,CIIC,CVX,BA,FNJN,VZ,USB-PO,DIS,MRK,CVS,UVV,TRV,NKE,ATEC,LOW,XOM,BBQ,IFRX,OPTT,IBKC,EXAS,PIXY,DHR,ATINC,EXC,WMT,TM,CVCO
VZ,0.7507427182134203,0.6795838204386174,0.279527358185036,0.6317093179324784,0.5156908671440705,0.11766282795588344,0.6543134417883997,0.2190933096584401,0.2835459349367072,0.15533501795081758,-0.013710545978972142,-0.14351304741895102,0.5093355037064556,0.7464999997427567,0.6210278038090122,0.6739083223889627,0.7030989984172794,-0.44843093358836816,0.32590274560755034,0.7395919285658668,0.5881329589625496,0.5071702944036195,0.7182456054005902,0.7015760055878578,0.32673562677574514,0.26494164932064157,0.7174768660053703,0.37072789592970207,0.3375372347663047,0.2680144899317422,0.23890773893423842,0.6750016567801251,0.20922986236851102,0.40891331664953146,0.49679042662966916,0.1253340852487667,-0.17568777906388766,0.5165280045599498,0.34493329508635695,0.5930687646435093,-0.24391822609978445,0.6961985252869033,-0.14822214189005686,0.4518748608191915,-0.25628480782638985,-0.06249263428330779,0.4972994436015254,0.47383105994755575,0.4039251070782764,0.44841836618388653,0.6708177802737203,0.6679919703074095,0.35114005246215774,0.3497778283299127,0.7714369873768542,0.44416158720825,0.6862751768831844,0.548542544240437,0.48374670690416965,0.5607214477827233,0.5774653764584258,-0.3970612124306716,0.03504548784035662,0.7742278138828762,-0.16187338996193418,0.5136221376057554,0.31460006865909196,0.7393877313808995,0.07209751894659136,0.7464233187896784,0.5963948289345161,0.40527504701384426,0.34623924662917027,0.32090193456162003,0.6120762423423513,0.5853772378053772,0.4887026148977932,1.0,0.6075412934132721,0.623439512255008,0.7696397096013837,0.662768883457972,0.4540508481732197,0.460043338705008,0.7328910655214979,0.6752531610609532,0.745744215597988,0.5577491727606487,0.5533969052863282,-0.05852098540040937,0.2256403925440042,0.6238081271592512,0.23034816139136996,0.14582034779493194,0.27520273435710985,0.7599075627613324,0.5422339702484651,0.2903167087420606,0.7644704024390251,0.6041651229208201
USB-PO,0.5627642457219462,0.560640510954736,0.3842914138980848,0.6184606456525229,0.45595820790643654,0.2998776132074297,0.6285146495098628,0.38752856585067497,0.22788630008423194,0.5129135125366195,0.43849392103556006,0.16959618630396633,0.49815717239708895,0.6000559057281798,0.680302391673735,0.341794296311752,0.504662257506162,0.04009063695394491,0.3668879526793325,0.6118148350225144,0.6699183717706427,0.7048674170145393,0.7012029103500614,0.6329711693837947,0.3514076503043059,0.4538597331956835,0.6951741550626992,0.31018340150255935,0.4574665934564181,0.39554726173135557,0.38493707626490364,0.5269872471999627,0.21818127638798251,0.3802427993889129,0.6280547364441322,0.14120601640444122,0.08232762099025259,0.4879659051893238,0.2921411195685215,0.5045947120047841,-0.1747780451057035,0.46029618336724937,0.07763420581428157,0.4687336557447263,-0.45315081919571165,0.06192377158902138,0.5005623150559538,0.651418775154266,0.40415250272279324,0.428385801302766,0.41344384214738417,0.5519002523846376,0.33592446223763955,0.30382618145930734,0.5229617414803486,0.6642382815311709,0.5815184161592113,0.5891907807174774,0.5671977485332859,0.6293381793387646,0.6588820980261683,-0.06897142063594291,0.18864915905758092,0.5617871684236194,0.024146125237710345,0.5332640911717526,0.6158285702177176,0.6980297019611447,0.14921315864015314,0.5741683038856524,0.5262949097013998,0.443370603178732,0.3663235501159464,-0.3815903877187991,0.6469393560045377,0.4867123871638796,0.5119513156848733,0.6075412934132721,1.0,0.6051702811812465,0.7287266979993036,0.4360932023778708,0.4550046950813895,0.4854675039485439,0.6719726811385006,0.6194508516074503,0.7601971542416517,0.520750466880628,0.4341444197697188,-0.05195792863242459,0.20962779938121304,0.5456554729612236,0.5264246171143285,0.17488329391727264,0.49605801671715477,0.484693698920344,0.5380067330801328,0.05837405995779641,0.5484578592101886,0.5477066059868556
DIS,0.8171828409445258,0.9155557114581727,0.6391283367759302,0.7523649682169437,0.8116009056008097,-0.265582345861826,0.890224607978317,0.5264985505056251,0.6191486606698325,0.3198510299803,0.08987028854734874,0.37405210549762624,0.8594495372507315,0.8693702984614364,0.709900903524131,0.84159318267128,0.38908017950334695,-0.35744140216738945,0.01464958289228687,0.8854685943721446,0.4279119653465935,0.5834532928912995,0.8389814845195127,0.7635024180957786,0.7307557866599633,0.14089017622668895,0.9378973011522278,0.5402420718570594,0.6019337967740117,0.0403368050637878,0.6858536731094992,0.8813541625403574,-0.13885112976549285,0.8129769525734313,0.5480954816217226,0.3626664777826983,0.2977464349617096,0.9141998016349384,-0.06526291986159756,0.9021304263916969,0.06928407900381886,0.5639553521807832,-0.43385076571589754,0.20869861572558443,-0.6991195699364973,0.3589180638245791,0.8961249619821434,0.5355165874225621,0.4619156633641883,0.3221005832701772,0.6757279502245901,0.40056222784236306,0.02089521519218493,0.016334866966222654,0.8308995080325267,0.7573806656728495,0.8965039963655179,0.9290929494979092,0.6701979333218044,0.8044931357038984,0.9187879172930166,-0.4508861968013943,-0.2797303712169974,0.7723525966748052,-0.45356935194843445,0.8278468069270764,0.37472330893522277,0.8084919296420452,0.5227747326650836,0.8163295768506835,0.9337856077684561,0.7860775997171536,0.7127698387204358,-0.4402969026496449,0.9141027371657905,0.8975580467574653,0.8478565770967034,0.623439512255008,0.6051702811812465,1.0,0.7793480513549794,0.4058987062244592,0.7995322306831062,0.8562475411142805,0.5271513134875432,0.6918064416132444,0.6439513667758615,0.9012185567618893,0.8094413630056894,-0.06336505582945842,0.5674125189366944,0.927922298884545,0.70144189736332,0.5070216297031893,0.07143041205425904,0.6856047106537826,0.8283200020328282,-0.3017830607413302,0.6909021311920787,0.6044674093892358
MRK,0.7504762045019441,0.6857220173122668,0.4191387511524481,0.7172779126080527,0.6167119045587411,0.13423396984732802,0.7615086507149731,0.3169046257660283,0.3207614586290873,0.24952015547598913,0.08037112208795351,0.05978845114155055,0.6922965968208931,0.7730884754030342,0.6223659117693287,0.6545543484393406,0.6600717076483125,-0.3687432562412147,0.32245170422759006,0.7652452389265767,0.4794666156103899,0.6084962856627983,0.7898568406798533,0.7242295581256312,0.46360717663826684,0.3587162877352156,0.7883189214042261,0.3317734594290042,0.4276352787136823,0.315314583318136,0.3702168134495426,0.7448464556609662,0.1645704171950304,0.45606047735258237,0.6041452543692053,0.1535567332029723,-0.033623343240892334,0.6355626511284298,0.2804870455983393,0.6727756690573733,-0.23567766508694796,0.6025831921492918,-0.2897245785469247,0.40785716442244213,-0.7020863817317629,0.026486256937107988,0.5894437619685815,0.5958435175117862,0.5904202213300024,0.4386669531577388,0.6813315115461195,0.593198857026561,0.29079755842319566,0.24790221047190972,0.7536268904908707,0.623341041352289,0.7293608048060337,0.6970955462512537,0.6208135169062383,0.5909035085236292,0.7231726863646174,-0.335295970521104,0.012177268282734625,0.7302535905527711,-0.20726847773889584,0.616191665741675,0.3957844645014872,0.8069632717140939,0.15706949264482675,0.7528082993543506,0.6566487122888973,0.4330329919042142,0.42611347472000527,-0.36188828827889824,0.696398041582419,0.6249444716437494,0.5980204179044594,0.7696397096013837,0.7287266979993036,0.7793480513549794,1.0,0.6096909640090729,0.563843265149638,0.5959185360653341,0.6907360598619682,0.7510899261990862,0.7004976241325435,0.6409218878182549,0.5521509979341882,-0.20022690195189116,0.22760348692387164,0.6692740679627049,0.4847346658853386,0.19436261393042809,0.35247722889283667,0.6991036039980462,0.5850799857742552,0.08349396492589695,0.7242388021881441,0.6020585165058134
CVS,0.6474618353601902,0.3856041180983769,-0.050199119884475056,0.5346629896950268,0.539041585592462,0.32837321885493415,0.34912507671576665,-0.19685518267093371,-0.3281522560129493,-0.20230528278770352,0.005727604562226907,-0.49479160111820414,0.24857181153786706,0.7028897754209229,0.5288535938235644,0.4979340609882593,0.8044449692704481,-0.3560036250155803,0.6563365719058745,0.6143738895076504,0.5996510960322148,0.6189401919960752,0.68441283749185,0.7446569227133507,-0.18340036704124096,0.628703208013999,0.5348514761941374,-0.21763208280068314,-0.09218752824567647,0.38174537162289984,-0.2741532983990807,0.6603401325037993,0.7233721866109736,-0.015180267128318766,0.7103184966517708,-0.15970323223665897,-0.6645195134675047,0.09740407893387416,0.7731594887828065,0.2836167796383498,-0.7202636938093555,0.739384655113441,0.1683002030893367,0.823515400353186,-0.7146263942360375,-0.6160452539438139,0.1548683543242897,0.6809622194051809,0.7031949979427013,0.8405182786046885,0.5591909590501646,0.875135556147326,0.6872205130811593,0.7514080136939568,0.6267137667669858,0.11496036715950701,0.5865487407155963,0.32747886669506965,0.4958194523053859,0.25174078508538383,0.16147230910495158,-0.20227476658430255,0.49989646877257127,0.6956152313055787,0.32259795062583974,0.14316254785533372,0.42971022607502507,0.5489058601272617,-0.49915728072103094,0.7514053200523947,0.2546783996824902,0.02941076203124844,-0.2226100570085425,-0.5272120812613815,0.18568273195331406,0.208388269495146,0.04505040368274001,0.662768883457972,0.4360932023778708,0.4058987062244592,0.6096909640090729,1.0,-0.031104738488971443,3.329838412150193e-05,0.8225072401862872,0.8529781612795752,0.7817326735768816,0.09232672143463419,0.28046826777057365,-0.30270515832087047,-0.3790389775241974,0.26719714403184314,-0.17940812661216607,-0.4095539548483206,0.5292033183254853,0.7468418883628385,0.10576880940529511,0.49384229170999516,0.8496592006276655,0.7376482168950953
UVV,0.6567198625202149,0.7968583903835242,0.6962247832978182,0.5199069558606302,0.6000976129662903,-0.4283313680260107,0.8572008532071602,0.5614129231502019,0.8242756872148576,0.3929309972838248,0.04691736706456283,0.5823132521133416,0.7949069933078533,0.6138715912510228,0.44366444300130503,0.6927489220635582,0.06880081569722754,-0.3001275332686058,-0.22685778448949476,0.6556309871215489,0.17407577431378096,0.32120710566667804,0.5821666514348985,0.4756850036836204,0.8311552576242214,-0.12146855371682051,0.7405057208480263,0.7721569575871235,0.7689983782633105,-0.08640687891471549,0.8691946209254963,0.6055034312488591,-0.447946041297332,0.8642165142374015,0.18826035929496893,0.46999454419813824,0.5685247011160609,0.9088061531312643,-0.3792816341437073,0.8486190030124763,0.39553365693609127,0.2346703211083855,-0.5470484037617821,-0.17219727604022342,0.2757704042292251,0.5927435604381164,0.8452691166050968,0.20016602549768958,0.027651578633456308,-0.054156686066203455,0.4472796919972417,0.04220734398040058,-0.27767308243821276,-0.2863839591193819,0.6525857427831242,0.6830404088556878,0.7014557865598096,0.7884362538113695,0.5015453449582121,0.723397047414139,0.867271729457461,-0.37417047211197163,-0.5291351505910037,0.5229036333555317,-0.6276522322535206,0.874330244063435,0.17429384919371116,0.6376136091211938,0.7810778655622599,0.5367688179389484,0.8607946545235803,0.7819424944878623,0.8949220228211443,-0.032032193571415866,0.8720246449855757,0.8154825547558822,0.8843146014729854,0.4540508481732197,0.4550046950813895,0.7995322306831062,0.563843265149638,-0.031104738488971443,1.0,0.8709547353879951,0.23472926455562884,0.3025394786021361,0.2923010906371843,0.9134402939664494,0.7101313848110239,0.03140827507299391,0.7752302470100336,0.85447910113747,0.7469030745095321,0.7078807722646359,-0.15306388517362182,0.41120906214533026,0.8138225447861318,-0.43983488306083474,0.36003711812190076,0.266545466882127
TRV,0.5528100411837732,0.8661635192169178,0.7520763056464127,0.6796902133641012,0.6055256852629297,-0.3212204077877153,0.7806498881038816,0.7978123019593422,0.8362303094642096,0.4626139076873782,-0.02966182444836521,0.49846607678393723,0.7498259089809176,0.6130652990153106,0.5470599718389869,0.6906858361438722,0.14614176473852158,-0.27385566030845415,-0.3525378315442864,0.7238059716583217,0.2782544461953221,0.2678396451016769,0.606949322114569,0.4648367540076469,0.9155341251982889,-0.2420325907627729,0.7855499568849585,0.6936408239049467,0.580395739884142,-0.20613505514749977,0.8195747382193562,0.6585348733152746,-0.5093630788228545,0.8565737941804692,0.2754240241926409,0.3552754387833796,0.6205939675187283,0.9584533802011619,-0.44311015390606295,0.8418710749064238,0.439001755171327,0.23987814276705777,-0.5354546936435366,-0.1554744927808001,0.5088643066229247,0.7144297591163933,0.8936175785642999,0.2720900499052627,0.24237069327221603,-0.017803278190488974,0.5392257465478332,0.08901695485169743,-0.20299253487170404,-0.358576630372407,0.6641898057700797,0.867973571853671,0.6769238149150089,0.8799632307896422,0.5004265775280902,0.8025846772706774,0.9396067450417862,-0.522621590578941,-0.5802432497121868,0.4507240588135108,-0.6737622482750024,0.7575474592430005,0.22900609679572767,0.6604367619912133,0.7649713251574956,0.5556428920950806,0.9241462706402503,0.8198982638563396,0.8696291149984688,-0.2308583368860187,0.9181384360696937,0.9446387038576557,0.9054710663969943,0.460043338705008,0.4854675039485439,0.8562475411142805,0.5959185360653341,3.329838412150193e-05,0.8709547353879951,1.0,0.22181294687676537,0.3781149380072795,0.36636384435807245,0.9454608679077733,0.8251183959372527,0.04317453706664465,0.8414419689991672,0.9256536926479804,0.8412219884791217,0.7876295342322012,-0.20561060676896717,0.5123025805276011,0.9302663467966601,-0.5329237600089295,0.40491734895791226,0.40965525829086796
NKE,0.7273795215071506,0.5426628420956007,0.12775546767440563,0.683513243896561,0.6458036255412614,0.4234675482902253,0.5010980430927744,0.049806828384666435,-0.11030147908802934,0.04936305660859275,0.26426885131406486,-0.2528612950809648,0.3803705472055483,0.7780807023314305,0.5639276257606463,0.43931796426632863,0.7757652873329275,-0.21927905998887726,0.6812086055697258,0.7132946236746398,0.7270201706373953,0.7934452671135118,0.8163750232982123,0.8569246720853473,-0.01140098046291003,0.6556118976337686,0.6963759262598448,0.026039346445097082,0.21570904471612404,0.555541862273617,0.04432689260596248,0.6681662749410152,0.6599197010591823,0.17315281324384826,0.8562379528376877,0.02515024266517361,-0.43055693706069204,0.28146901295769894,0.7065771629333794,0.43046477619063017,-0.6443889751893246,0.6633054848551414,0.23699830807725966,0.8259369734473749,-0.4697304180391597,-0.41851400945762784,0.31419234917727096,0.836754274530956,0.5621082033786761,0.8083540552439159,0.4523964193543082,0.8647129810323801,0.7311535111744774,0.7352665858954739,0.7015139055465713,0.41030838425233945,0.6800767030243859,0.5253141195997025,0.6253563428646813,0.5452552916455922,0.3959885511670706,-0.050442880473412305,0.5116744192151492,0.7357769602589241,0.33131224591225494,0.42157761590535847,0.5908765124539063,0.6596056333987493,-0.2722206558934664,0.8037946422617531,0.42177098038801314,0.27208102613858215,0.035181979047155205,-0.51281830166747,0.3648427183680598,0.3481814195324695,0.3024214665080973,0.7328910655214979,0.6719726811385006,0.5271513134875432,0.6907360598619682,0.8225072401862872,0.23472926455562884,0.22181294687676537,1.0,0.7756024028143321,0.8899604575801378,0.27278388170137935,0.3766089499844144,-0.2226590460592757,-0.18792030949921448,0.4387054695727724,0.09383227491529676,-0.1930936269110974,0.6825268319838077,0.7095381502992617,0.38762184129350136,0.36865172431033416,0.8105236312063031,0.7621377740869305
ATEC,0.7689259090788635,0.6864065077384288,0.27149980959952336,0.7779593282134375,0.7480977079846783,0.16935746874947252,0.6005224531728858,0.14075426042691505,0.0006815783045636572,0.025778683208939755,0.03017416741586615,-0.22809576951272678,0.507289442125085,0.869489975945143,0.7376830544214297,0.6630564269715736,0.7469738671637858,-0.3443339475338361,0.42049492701916646,0.8348019634811975,0.6721614782851113,0.6860964833080367,0.8651743184575555,0.8529827505767853,0.18910565641528027,0.4793914784786358,0.8027267862509153,0.04005853472741381,0.10330628002334637,0.2490144958003463,0.061929307834862356,0.862425522502382,0.463381172087793,0.31025856181849787,0.7806720772082393,-0.03749736931651327,-0.33915045470661104,0.45258948619077016,0.5223159784895732,0.5888420834675488,-0.4443287749787067,0.7262746849567688,-0.013558922308332996,0.7066031435122109,-0.7927514343559033,-0.25180414946420926,0.49011322255063144,0.7613627276611481,0.758383407207871,0.8055951759819361,0.6643765888718284,0.8405361221514281,0.56318382255711,0.5280169287303156,0.8151002550681091,0.47412391903973156,0.7837081836236702,0.6688287807494554,0.7050812656857881,0.5434824078213102,0.5060216062351435,-0.3685927645925832,0.2444734586289708,0.7666927237414745,0.07214242073077881,0.3841872544627618,0.5714662945977814,0.7255152928163177,-0.1557748421855408,0.8901385701167844,0.6008163982147836,0.35976221182862844,0.11135363865849766,-0.4518337290613425,0.52964964509945,0.5444405900627871,0.385836638695031,0.6752531610609532,0.6194508516074503,0.6918064416132444,0.7510899261990862,0.8529781612795752,0.3025394786021361,0.3781149380072795,0.7756024028143321,1.0,0.8363222820075312,0.43988164363865057,0.5958836405439512,-0.2775573793461032,-0.037048701168281614,0.6082811974717347,0.19941007519707324,-0.08551230236807682,0.3976297832409875,0.8617626931921698,0.446349444307668,0.13627456036383742,0.9112241754892686,0.8707581991330496
LOW,0.716957659317454,0.6460615953580836,0.29646502575688294,0.74646552300675,0.6391803132794154,0.32351064195900714,0.575900568313221,0.241224438566699,0.012931963113033814,0.2735827262307834,0.3572234544156953,-0.10970219540229427,0.4121978773841888,0.8030729057492142,0.7757954670879238,0.5083202952464844,0.7450420365564836,-0.12433575733338993,0.5732720206942483,0.7639205444438455,0.8631377571748381,0.8322311886438027,0.8598880364358076,0.8495311770205264,0.16936983870767636,0.5438658244915663,0.7936314500766113,0.13391914362307078,0.2593628264727924,0.42177240671584504,0.1500949403507926,0.7271032936747529,0.5159922120780573,0.2894355141221348,0.85190450786039,0.01102656350943456,-0.24669907793159873,0.41656983280433435,0.5620027940623132,0.5073938919629727,-0.45697244848336077,0.7033523648033875,0.20132684512995438,0.7725260714214425,-0.5890449413947227,-0.23095179320865436,0.46070254490799656,0.8445551318284374,0.6023070944068413,0.7582219398044242,0.5419455899587416,0.8033289049193634,0.5978498769802412,0.6038120297591361,0.7101878974509986,0.5470875935465082,0.7222796494370888,0.6173569106215546,0.5780161419227986,0.6520381278316468,0.5432303304593499,-0.1593167828992994,0.38007026259420923,0.7640507868295399,0.2007707386785869,0.4492782101916415,0.7094545759181025,0.7460087992861401,-0.12596412862485293,0.8125448947364501,0.5467511244461875,0.4282071657603866,0.14133674686384656,-0.43435071228947875,0.5458868553107913,0.5015902077412937,0.3894413260993106,0.745744215597988,0.7601971542416517,0.6439513667758615,0.7004976241325435,0.7817326735768816,0.2923010906371843,0.36636384435807245,0.8899604575801378,0.8363222820075312,1.0,0.4266714744255537,0.5494885301324638,-0.17616667590043592,0.010373762087649554,0.5658919037668376,0.2843079047073652,-0.01711108429145502,0.5932512202128214,0.7552239126536425,0.5038493794839863,0.2590132914351601,0.8206118316978989,0.8175852555814425
XOM,0.676127473517821,0.8863360755126943,0.7571896823303026,0.5981888378575405,0.6135600282989576,-0.445846853558037,0.8803288828685216,0.6634183687657804,0.8608864851960325,0.44477724359118526,0.010150736111941089,0.5266153768051554,0.8075218708475776,0.683565980720224,0.6126361657012935,0.7830098501303779,0.15919291864946888,-0.35441666594812693,-0.2801113439037577,0.7470727069040364,0.2934436312673329,0.3593780922357456,0.6490231868805911,0.5215661643313562,0.9119631746558465,-0.17614170961738554,0.8227571626134548,0.7479837464438462,0.6773513974460987,-0.17803631524342806,0.8453455906145432,0.7017539453332382,-0.46864546387114914,0.8869461577636097,0.24430038027819204,0.4024278726276356,0.5605518009918484,0.9811409483637686,-0.3823025252476656,0.8874371269883773,0.40164122701425686,0.3738566568682866,-0.5814381636818495,-0.11616159359291095,0.38706153788449915,0.6403288474226426,0.9210848235748458,0.2497692187101709,0.19756774978821548,-0.0075031508109540705,0.627476429200358,0.11601211518260203,-0.2773887657086526,-0.3049420810276327,0.712298139075252,0.764037280756795,0.768927494079932,0.8567522198536833,0.49591544548837574,0.7703708642629215,0.9568082265847717,-0.5391167728056089,-0.577024418352621,0.6203886606142175,-0.7111768670892161,0.8344987156596075,0.19045755711700163,0.7509211999377531,0.7763228300278252,0.6092615660654337,0.9419366517162975,0.8197330553846022,0.9021445148254973,0.07702480519936827,0.9774032786531969,0.937955433920173,0.9280923515110994,0.5577491727606487,0.520750466880628,0.9012185567618893,0.6409218878182549,0.09232672143463419,0.9134402939664494,0.9454608679077733,0.27278388170137935,0.43988164363865057,0.4266714744255537,1.0,0.8316566927810068,0.06077716595118868,0.83852400018279,0.9449375488503177,0.8076876521585866,0.7722339112940221,-0.19556772581302406,0.5282662656224798,0.8689906855844872,-0.4468568759925954,0.4712741547982319,0.37980394055222394
BBQ,0.6370018706956775,0.9192749206074997,0.7418309065908893,0.7489639863606574,0.6532163960979731,-0.2830024007610092,0.7153067671517449,0.6253357778644788,0.6303020702045801,0.3424440962296185,-0.10010425982570209,0.21353397863844706,0.613683926743828,0.7328218469441813,0.6687518534929546,0.7986951428388489,0.3599702493592523,-0.39058910948766523,-0.21021241058104262,0.8145813865137592,0.5299689723890194,0.3648134579930394,0.6993360936684557,0.5659935652687749,0.7216682498801277,-0.16352656165828033,0.8218482007392394,0.5069480052240873,0.35238744995633925,-0.2496986610006904,0.5482320685958082,0.7844192563773978,-0.2502520535356986,0.7283463434280224,0.39182842315022964,0.09647517082647139,0.27950869455021515,0.8396263086664034,-0.21680121816450776,0.8289231043093331,0.277776631813316,0.36909350317369427,-0.3744820444951356,0.0959554242935098,0.05091677836110239,0.4447649848940464,0.7722854898755714,0.39060454479234197,0.3905301349002238,0.25706272537427194,0.6499630740154265,0.32408357993241954,0.01471194823529932,-0.13799577579370578,0.7767610202256308,0.7404585301861645,0.7786353205104805,0.8334824470463662,0.5515088773760788,0.7610018628618674,0.8050397091464749,-0.6549181333945504,-0.43106086596720344,0.589055853736826,-0.5200163278818141,0.5777512904110444,0.3030812574320832,0.7027023014666236,0.4861303370661997,0.7040883989113952,0.9066105265342465,0.7305081183136677,0.6222981719635245,-0.7965507235089806,0.8355362872038448,0.9152990871519254,0.7542939370379035,0.5533969052863282,0.4341444197697188,0.8094413630056894,0.5521509979341882,0.28046826777057365,0.7101313848110239,0.8251183959372527,0.3766089499844144,0.5958836405439512,0.5494885301324638,0.8316566927810068,1.0,-0.1189096275787408,0.6507761642532862,0.9011815602279538,0.5973207453725539,0.6085301168582531,-0.1735646450613108,0.7603519864617891,0.810145353456989,-0.30673893695513704,0.629782196501035,0.6368807069140865
IFRX,-0.1555695756382756,-0.06952360093828755,-0.21636835324554737,-0.22776929817770983,-0.07420431828366855,-0.2136194767567282,-0.03898303526764979,0.012082520182486624,0.2863026354122109,-0.06417155336268467,0.10584959196366552,0.3155596336896442,0.176396167984558,-0.1315302190768586,-0.1529169112349014,-0.14878310551988108,-0.45684029634767603,0.02857411021690087,-0.23271466801846755,-0.09002844868065177,-0.3249402952689211,-0.12030745782684142,-0.1856891939881237,-0.09979608898489455,0.04464516894020011,-0.04350231469923939,-0.06510696665353564,0.3117478483836855,0.2566709516101529,0.04139775325124409,0.18082965070293425,-0.14321602594364793,-0.2571519156080151,0.2630395304415772,-0.23809402963813114,0.6190484568829293,0.29714626421995316,0.06891765107971046,-0.15782395207498567,0.053098761529550946,0.22985859313109086,0.20459340996742337,-0.06286044056311012,-0.19417000697424067,0.5214954158603158,0.39017028490228356,0.034347501635785684,-0.2718273918878755,-0.46514284389041377,-0.2088334604895517,-0.3442689552170639,-0.28497312685948917,-0.26956069165863633,-0.2716234849706776,-0.11813746559404358,-0.09362528717599188,-0.05860100691060544,-0.062223243445454345,0.03670792384349777,-0.10973373005529251,0.06034399220510765,0.20410513422151705,-0.1973498660054813,-0.10837952152543659,-0.09601654875917304,0.17408423654841612,-0.14828262864711655,-0.2351018646329389,0.36598042545115683,-0.15827480170710814,-0.040105221295956256,0.26611557599124436,0.3131379909083282,0.5493138450115013,0.009616696171394299,-0.01772486280530633,0.24462952019437703,-0.05852098540040937,-0.05195792863242459,-0.06336505582945842,-0.20022690195189116,-0.30270515832087047,0.03140827507299391,0.04317453706664465,-0.2226590460592757,-0.2775573793461032,-0.17616667590043592,0.06077716595118868,-0.1189096275787408,1.0,0.20776364475498674,0.010870790831115092,-0.002294905404710843,0.22463044923950812,-0.19011758427469796,-0.2929253316899365,0.0842887944945464,-0.4203027683968855,-0.3819479383773521,-0.31464286348758813
OPTT,0.24614536828527284,0.6148521942438113,0.6947362512667343,0.2683462448535757,0.22228142771640572,-0.5544733543042257,0.5646299342777705,0.7213409939596565,0.9368343662027505,0.4918926106801309,-0.06952592409470147,0.618801679849755,0.5175544991652311,0.23397875834912998,0.3060241860788249,0.4790610216980021,-0.22213405664835123,-0.1933820858682569,-0.6324662986327111,0.3611830020480146,0.034662210188378936,-0.06772344933944227,0.20620872772475865,0.0585424269853101,0.9071121556457535,-0.5708236347789564,0.4451565300118543,0.7799975505997951,0.5621980435696259,-0.4445542343220158,0.8367048026556154,0.2810857591944515,-0.8047783146993449,0.7713322100443352,-0.18252937381595485,0.36439976543281455,0.7958454682428627,0.8104849984971767,-0.7472578852139194,0.6242251412952007,0.7488794409519499,-0.018914655125553202,-0.5937400882753023,-0.5326585012540468,0.7666066364797314,0.8869061543747858,0.7240232137166945,-0.1665045262544346,-0.16299112745395872,-0.4448661371713125,0.33884986979978166,-0.3162976363315623,-0.5874870121553595,-0.6686273527158858,0.3214337666233281,0.610747536578305,0.37887934451474087,0.5641147419468889,0.11058483628053807,0.5483820070180291,0.7558899449719891,-0.4834992650491904,-0.8097609585992847,0.17713474313852134,-0.8345962270875863,0.5940923251362134,-0.09682020157366725,0.3975000863193846,0.9163074786151673,0.1554477935970669,0.7114550108504646,0.6966418535490437,0.8808883728717319,0.4694027318320556,0.7741175141730674,0.7685412717670376,0.7698248583611264,0.2256403925440042,0.20962779938121304,0.5674125189366944,0.22760348692387164,-0.3790389775241974,0.7752302470100336,0.8414419689991672,-0.18792030949921448,-0.037048701168281614,0.010373762087649554,0.83852400018279,0.6507761642532862,0.20776364475498674,1.0,0.7131828534788789,0.7613225289571423,0.9261267219583638,-0.5152316386774144,0.15351276271143405,0.734367851989495,-0.5870605753347325,0.027386846371463824,0.0021942248827549497
